시도명,시군구명,위도경도,시군구코드,도로명,상세위치,지정방향구분코드,금지구역총연장,주정차금지유형코드,평일주정차금지시작시각,평일주정차금지종료시각,일시적주정차허용시작시각(평일),일시적주정차허용종료시간(평일),토요일주정차금지시작시각,토요일주정차금지종료시각,일시적주정차허용시작시간(토요일),일시적주정차허용종료시간(토요일),공휴일주정차금지시작시각,공휴일주정차금지종료시각,일시적주정차허용시작시간(공휴일),일시적주정차허용종료시간(공휴일),명절허용여부,시행일자,해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,부천시,,41190,성심고가,경기도 부천시 성심고가교,1,250,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로,경기도 부천시 성주로70 ~ 경기도 부천시 경인로242,1,2909,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로,경기도 부천시 시흥시계 ~ 경기도 부천시 소사지하차도(소사역),1,1800,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소안로,경기도 부천시 경인옛길 104 ~ 경기도 부천시 은성로85-1,1,1460,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,안곡로,경기도 부천시 소안로44 ~ 경기도 부천시 역곡고가교(호현로 접속부 ~ 경인로),1,2050,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,호현로,경기도 부천시 호현로전구간 (시흥시계 ~ 소사3거리),1,2000,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1991/04/08,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인옛로,경기도 부천시 소사삼거리 ~ 경기도 부천시 경인로(괴안동4-4),1,1300,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1992/03/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,마니로,경기도 부천시 마니로 전구간 (군부대 ~ 성주로),1,800,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1992/03/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,신흥로,경기도 부천시 심곡고가교,1,150,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1992/03/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,심곡로,경기도 부천시 경인로190 ~ 경기도 부천시 심곡로78,1,850,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1992/03/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,하우로,경기도 부천시 하우로 전구간(시흥시계까지),1,1250,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1992/03/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,심곡로,경기도 부천시 심곡로78-1 ~ 경기도 부천시 심곡로99(정명고 정문),1,50,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/15,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,중동로,경기도 부천시 중동고가교(송내우체국) ~ 경기도 부천시 동신아파트입구,1,400,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/15,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로10번길,경기도 부천시 경인로10번길 전구간,1,300,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로160번길,경기도 부천시 경인로160번길 전구간 (소사경찰서 앞길),1,500,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로,경기도 부천시 범안로 1 ~ 경기도 부천시 소사동로(동남사거리),1,580,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,부광로,경기도 부천시 경인로516 ~경기도 부천시  부광로6,1,50,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로244번길,경기도 부천시 성주로244번길 전구간,1,80,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로159번길,경기도 부천시 소사로159번길 전구간,1,250,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로160번길,경기도 부천시 소사로 ~경기도 부천시  소사로160번길52,1,220,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,중동로49번길,경기도 부천시 송내우성아파트앞정문(송내1동340) ~ 중동고가길(송내1동352),1,200,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1993/04/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,호현로489번길,경기도 부천시 호현로489번길 전구간(서울신학대 진입로),1,200,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1994/01/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,심곡로98번길과 심곡로병행,경기도 부천시 성주로164번길 도원공원 ~ 경기도 부천시 정명고정문 일부양쪽,1,370,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1994/01/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,중동로21번길,경기도 부천시 성주로23번길 ~ 경기도 부천시 중동로21번길,1,150,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1994/01/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경상남도,거창군,,48880,창동로,대동리 태창목공소 → 개봉사거리,1,0.23,1,9:00,20:00,N,,9:00,20:00,N,,9:00,20:00,N,,N,2003/08/18,,거창군청,055-940-3384,2020/03/16,5470000,경상남도 거창군
경기도,부천시,,41190,송내대로42번길 중동로71번길,"경기도 부천시 송내대로42번길, 경기도 부천시 중동로71번길 전구간",1,600,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1995/12/25,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로,경기도 부천시 은성로111 ~ 경기도 부천시 소안초교까지,1,430,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1995/12/25,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로120번길,경기도 부천시 경인로120번길 전구간,1,470,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/03/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로60번길,경기도 부천시 경인로60번길 전구간,1,345,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/03/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로,경기도 부천시 소사동로(동남사거리) ~ 시흥시계,1,1800,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/03/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,송내대로,경기도 부천시 송내남부역 ~ 인천시계,1,950,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/03/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,송내대로42번길,경기도 부천시 송내대로32 ~ 경기도 부천시 송내대로30번길51-1,1,270,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/03/11,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로,경기도 부천시 은성로48-1 ~ 경기도 부천시 은성로65,1,120,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/06/23,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로392번길,경기도 부천시 경인로392번길21-14~28,1,235,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/08/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로102번길,경기도 부천시 소사로102번길 전구간,1,400,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/08/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,호현로447번길,경기도 부천시 호현로447번길 전구간(부원초등학교주변),1,120,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/08/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사동로19번길,경기도 부천시 소사동로19번길 전구간,1,90,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/12/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로126번길,경기도 부천시 소사로126번길37 ~ 경기도 부천시 은성로98번길116,1,190,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/12/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로62번길,경기도 부천시 은성로62번길64 ~ 경기도 부천시 양우아파트입구,1,270,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/12/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로98번길,경기도 부천시 소사본3동301-68 ~ 경기도 부천시 소사본3동294-68,1,140,3,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1996/12/30,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로324번길,경기도 부천시 경인로324번길21~14~28,1,210,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1998/09/28,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로21번길,경기도 부천시 범안로20 ~ 경기도 부천시 범안로21번길35,1,170,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1998/09/28,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로3번길,경기도 부천시 경인로3번길 전구간(부천구간 한쪽면),1,150,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1998/09/28,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로484번길,경기도 부천시 경인로482 ~ 경기도 부천시 경인로484번길72 부안초교입구,1,365,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1999/02/05,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,부광로,경기도 부천시 부광로10 ~ 경기도 부천시 안곡로121,1,400,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1999/02/05,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,조공2차중앙통로,경기도 부천시 조공2차 중앙통로(한쪽),1,260,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1999/02/05,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로535번길,경기도 부천시 경인로535번길 역곡지하차도 주변,1,130,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,1999/02/05,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사로78번길,경기도 부천시 소사로78번길 전구간,1,280,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2000/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로216번길,"경기도 부천시 경인로216번길전구간중 율곡공원(한쪽), 77~85",1,1059,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2002/03/10,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소안로,경기도 부천시 경인로78~경기도 부천시 소안로63,1,190,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/08/09,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,중동로22번길,경기도 부천시 송내 사회체육관 ~ 경기도 부천시 송내동주민센터,1,127,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/08/09,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,안곡로30번길,경기도 부천시 염광아파트 ~ 경기도 부천시 안곡로30번길전구간,1,250,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/12/06,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로269번길,경기도 부천시 성주로269번길20 ~ 경기도 부천시 성주로269번길31,1,102,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/12/06,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경상남도,거창군,,48880,강남로,대동리 창동교 남단 ~ 대평리 한국전력공사 앞,1,0.22,1,9:00,20:00,N,,9:00,20:00,N,,9:00,20:00,N,,N,2003/08/18,,거창군청,055-940-3384,2020/03/16,5470000,경상남도 거창군
경상남도,거창군,,48880,창동로,대동리 창동교 북단 ~ 태창목공소,1,0.4,1,9:00,20:00,N,,9:00,20:00,N,,9:00,20:00,N,,N,2003/08/18,,거창군청,055-940-3384,2020/03/16,5470000,경상남도 거창군
경기도,부천시,,41190,소사로126번길,경기도 부천시 소사로126 ~ 경기도 부천시 양우아파트 입구,1,90,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/12/06,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,송내대로27번길,경기도 부천시 송내대로27번길 전구간,1,280,3,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/12/06,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로1185번길,경기도 부천시 송내대로39번길33 ~102호 공원,1,230,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2003/12/06,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로 96번길,경기도 부천시 범안로∼시온사거리∼오만재단입구(힐스테이트6단지 뒤),1,300,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/05/24,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,송내대로30번길,경기도 부천시 송내동 302-10 ∼ 299-4(중동대로),1,200,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/05/24,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로 및 범안로96번길,경기도 부천시 범안로96번길 전부~일신초교~일신삼거리~시온고사거리~시흥시계,1,1050,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/05/24,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로7번길,경기도 부천시 범안로7번길 전구간,1,240,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/07/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,서촌로20번길,경기도 부천시 송내고교담장 동편100m,1,100,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/07/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,서촌로20번길,경기도 부천시 송내고교 정문앞120m,1,120,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/07/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로228번길,경기도 부천시 성주로222 ∼ 경기도 부천시 극동아파트정문앞,1,70,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2004/07/19,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로10번길,경기도 부천시 경인로10번길 25-6 ∼ 경기도 부천시 산골공원입구 ~ 경기도 부천시 성주중학교입구(한쪽),1,420,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로9번길,경기도 부천시 경인로11 ~ 경기도 부천시 경인로9번가길10,1,60,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,구청앞도로,경기도 부천시 경인옛길(소사구청앞) ∼ 경기도 부천시 SK아파트정문앞(101동),1,120,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,마니로(도원초교정문앞도로),경기도 부천시 심곡로78번길 ∼ 경기도 부천시 도원초교정문,1,190,3,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,마니로(도원초교후문도로),경기도 부천시 도원초교후문담장주변(대진빌라앞),1,110,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,범안로129번길,경기도 부천시 범안로129번길 전구간,1,689,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로270번길,경기도 부천시 성주로270번길 전구간(부천남초교),1,180,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소삼로,경기도 부천시 소사로228 ~ 경기도 부천시 소안로40,1,370,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,심곡로46번길,경기도 부천시 심곡로46번길90 ~ 경기도 부천시 성주로232,1,40,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로(한신아파트입구),경기도 부천시 은성로86(뉴코아상가앞) ∼ 경기도 부천시 한신아파트입구,1,23,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2014/12/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로348번길,경기도 부천시 경인로348번길 전구간,1,70,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2005/05/16,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,부광로 7번길,경기도 부천시 부광로1번길26 ~ 경기도 부천시 경인로536번길20,1,110,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2005/05/16,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로134번길,경기도 부천시 경인로132 ~ 경기도 부천시 경인로134번길90,1,290,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2005/05/16,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로526번길,경기도 부천시 경인로528 ~ 경기도 부천시 경인로526번길16,1,60,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2005/05/16,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로101번길,경기도 부천시 경인로101번길 전구간,1,200,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2006/05/03,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로68번길,경기도 부천시 은성로68번길1 ~ 경기도 부천시 소사본3동주민센터,1,290,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2006/05/03,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,소사동로,경기도 부천시 소사동로 전구간,1,1814,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2006/09/27,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,은성로,경기도 부천시 은성로81 ~ 경기도 부천시 창영초교 정문(한쪽),1,150,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2007/03/16,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로181번길,경기도 부천시 경인로137번가길 175(KCC한쪽) ~ 경인로183~경인로181번길12(양쪽),1,106,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2007/06/21,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,서촌로20번길,경기도 부천시 송내고초입 ~ 경기도 부천시  서촌로20번길 전구간,1,420,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2007/10/31,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,중동로22번길,경기도 부천시 송내2동주민센터 남측(송내동588-1~457),1,123,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2008/05/20,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로117번길,경기도 부천시 송내동 송내푸르지오2차 주변,1,600,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2008/11/10,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,성주로232번길,경기도 부천시 성주로232번길 전구간,1,70,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2008/11/10,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로497번길,경기도 부천시 경인로497번길 전구간(역곡CGV 기아차옆길),1,65,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2009/02/01,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
경기도,부천시,,41190,경인로425번길일부,경기도 부천시 경인로425번길141 ~ 경기도 부천시 역곡CGV 철로변,1,90,1,7:00,21:00,11:30,13:30,9:00,17:00,11:30,13:30,9:00,17:00,11:30,13:30,Y,2009/02/01,2050/12/31,주차지도과,032-625-9040,2020/10/22,3860000,경기도 부천시
